filename,average_plddt,ranking_score,iptm,ptm,dope,soap,dockq,cpscore,interface_plddt,sc,ec,frustrate,rmsd,bsa,refine_dope
6zbk_seed-7489234_sample-2model,92.5741727,0.91,0.91,0.92,-2.575520002,-2638.613281,0.895764193,0.269094308,92.39697684,0.691,0.181456908,69.204,0.357904285,919.539,-4.647109883991487
6zbk_seed-7479025_sample-1model,92.6537493,0.91,0.9,0.92,-2.634242507,-2791.567627,0.949796637,-0.218137027,93.00496821,0.7,0.169645858,64.266,0.357912004,928.748,-4.736350855457418
7n10_seed-592774_sample-0model,91.12346364,0.86,0.86,0.88,-2.435091695,-1814.301514,0.941020653,-0.033836985,95.35773235,0.703,0.126591778,29.087,0.357924908,1449.201,-4.596728431900603
6pnq_seed-7541423_sample-0model,83.04211292,0.89,0.88,0.84,-2.657264521,-4960.588379,0.868986105,0.254121058,81.9108357,0.72,0.148427737,113.928,0.357958019,1540.4,-4.246312500949576
6q76_seed-4030619_sample-3model,94.91871177,0.91,0.91,0.92,-2.357985485,-1690.192505,0.963493989,-0.090957156,95.9834885,0.692,0.141524533,36.871,0.357975423,1015.278,-3.799815952571021
7p8k_seed-7898620_sample-4model,83.56182954,0.9,0.81,0.77,-1.144261126,-2243.764404,0.969425931,0.10390856,96.77719441,0.765,0.149800461,59.48,0.358004868,1271.943,-2.0533515834132587
7p8k_seed-5021908_sample-1model,83.18542983,0.89,0.79,0.76,-1.158537421,-2231.577148,0.962494692,0.181464054,96.78085146,0.752,0.147087066,56.578,0.358032554,1319.608,-2.06931334345695
7p8k_seed-2726442_sample-3model,83.10371785,0.89,0.79,0.76,-1.121217366,-2230.592773,0.968571162,-0.085616605,96.35677204,0.756,0.145149878,55.883,0.358086735,1349.783,-1.9784354820372465
6zbk_seed-4553996_sample-4model,92.71686908,0.91,0.91,0.92,-2.567119015,-2594.027832,0.961183544,-0.43616208,93.75855712,0.685,0.162428572,63.511,0.358092964,928.117,-4.6072870823304
6zbk_seed-4514003_sample-4model,92.7957883,0.91,0.9,0.92,-2.641959668,-2721.512207,0.962410218,0.274339674,93.58352356,0.693,0.157439003,65.202,0.358169645,946.973,-4.7461361695442585
7p8k_seed-1020037_sample-4model,83.31131521,0.89,0.8,0.76,-1.190638956,-2286.84082,0.967981758,-0.002726382,96.79502213,0.744,0.148301134,54.022,0.358211815,1291.471,-2.1178880312011605
6zbk_seed-8248319_sample-0model,92.42720891,0.9,0.9,0.92,-2.65108539,-2593.911865,0.96015912,0.33256765,92.9230553,0.696,0.166300187,64.465,0.358245641,916.47,-4.782614393531203
7p8k_seed-1240546_sample-2model,83.05844232,0.88,0.79,0.76,-1.11411918,-2287.833496,0.970173482,0.160321148,96.82239138,0.746,0.143041636,55.429,0.358252376,1373.423,-1.9679276875754854
6zbk_seed-6826974_sample-3model,92.52500836,0.91,0.9,0.92,-2.615007094,-2745.81958,0.899938497,-0.097107109,92.89379129,0.691,0.1601975,65.916,0.358254433,906.587,-4.745764109328167
7n10_seed-1753403_sample-0model,91.1541,0.86,0.86,0.88,-2.505284164,-1792.069092,0.943685892,-0.002660321,95.67384011,0.704,0.131479373,31.265,0.35829854,1366.513,-4.712663015987177
6q76_seed-8549438_sample-3model,94.54624652,0.9,0.9,0.91,-2.373406345,-1636.027344,0.941599117,0.005593756,96.81931414,0.702,0.148728378,36.841,0.358325958,467.958,-3.8502686993067043
7p8k_seed-614460_sample-3model,83.06037472,0.89,0.8,0.76,-1.173004709,-2384.010986,0.969046029,-0.067786044,96.79398161,0.738,0.147694112,56.521,0.358326942,1376.501,-2.080559005954286
6zbk_seed-1626199_sample-3model,92.77623955,0.91,0.91,0.92,-2.60995677,-2761.885986,0.956385891,0.332674242,93.42475964,0.683,0.163836681,61.268,0.358374178,934.649,-4.702410509868157
6q76_seed-1818050_sample-3model,95.02328082,0.91,0.91,0.92,-2.373528606,-1599.09436,0.955662372,0.23496307,97.12318647,0.69,0.168256804,36.557,0.35837701,479.375,-3.8445527405486803
7n10_seed-4470492_sample-2model,91.6209,0.87,0.87,0.89,-2.42366325,-1898.126587,0.938191346,-0.030533266,96.31909002,0.675,0.129157889,30.393,0.35838303,1384.26,-4.557469514536294
6q76_seed-5738523_sample-0model,95.04224282,0.91,0.91,0.92,-2.369134223,-1642.941772,0.953718523,-0.064277037,97.08299578,0.685,0.161579638,36.202,0.358411908,483.647,-3.840185506622661
6q76_seed-3299573_sample-0model,95.18050973,0.92,0.92,0.92,-2.404687504,-1700.908813,0.965980623,0.312893821,96.39041138,0.708,0.169483983,37.605,0.358443886,1039.036,-3.8876999760653295
6zbk_seed-9646241_sample-2model,92.37343733,0.9,0.9,0.91,-2.667280618,-2637.911865,0.960171415,-0.364639946,92.96634055,0.676,0.165969099,61.624,0.358466327,919.136,-4.810637770793663
6zbk_seed-6585008_sample-2model,92.83323677,0.91,0.91,0.92,-2.63798159,-2727.977295,0.95990209,0.070695342,93.47519093,0.703,0.168261908,65.897,0.358496904,929.416,-4.75621817054285
7p8k_seed-60188_sample-2model,83.02734019,0.89,0.8,0.76,-1.116581522,-2322.856445,0.966704362,0.152978366,96.80004463,0.753,0.150820199,54.935,0.358525276,1335.562,-1.9544637032781884
6q76_seed-696361_sample-4model,94.74401297,0.91,0.9,0.91,-2.322365834,-1574.560547,0.954355556,-0.087287299,96.85175751,0.696,0.148344982,39.119,0.3585262,1004.863,-3.772697040648036
6q76_seed-1197375_sample-2model,94.81058387,0.91,0.91,0.91,-2.374949619,-1670.650757,0.94796137,-0.144694169,97.4261827,0.693,0.156245842,37.068,0.358557492,472.141,-3.840939709058911
6zbk_seed-732152_sample-2model,92.60177159,0.91,0.9,0.92,-2.60240669,-2649.301025,0.961478345,-0.056834398,93.32802585,0.677,0.171441964,60.993,0.358567506,930.571,-4.676509083002548
6zbk_seed-4626543_sample-1model,92.72293593,0.91,0.91,0.92,-2.528568093,-2611.608154,0.898711911,-0.250016245,93.50947541,0.683,0.162768029,63.473,0.358576745,910.02,-4.562866613427402
7p8k_seed-614460_sample-0model,83.40603233,0.9,0.81,0.77,-1.121513552,-2417.743164,0.966368904,-0.082307167,96.28765196,0.753,0.144050798,56.447,0.358577311,1377.736,-1.9573172832858257
7p8k_seed-4517818_sample-1model,83.80643644,0.9,0.81,0.77,-1.14278137,-2380.335205,0.968480555,-0.089365445,96.67225627,0.743,0.150244382,53.995,0.358630449,1367.36,-1.996317065716914
7nlj_seed-8381144_sample-4model,93.25943988,0.9,0.9,0.91,-2.962374162,-1989.169922,0.915826598,0.317111616,97.51079557,0.72,0.140475391,47.509,0.358654678,1077.93,-5.4033850790255435
7p8k_seed-5008155_sample-1model,83.47679647,0.89,0.8,0.76,-1.158783361,-2298.308105,0.969448986,-0.049983606,96.75486929,0.74,0.14974694,56.96,0.358660042,1289.977,-2.0582586781578596
7p8k_seed-1661761_sample-3model,83.32800147,0.89,0.8,0.76,-1.179962735,-2514.68042,0.966972171,-0.019504139,96.18796504,0.758,0.147232394,57.343,0.358662844,1397.44,-2.059844759686259
7p8k_seed-1661761_sample-4model,83.24260838,0.88,0.79,0.76,-1.12315668,-2359.197754,0.968697792,0.146339294,96.89683906,0.749,0.142740132,55.711,0.358678997,1354.342,-1.9725433606959564
7n10_seed-7479025_sample-0model,91.01440909,0.86,0.86,0.89,-2.34095433,-1787.999146,0.929588358,0.116710078,95.89923579,0.697,0.129478109,29.266,0.358682543,1441.823,-4.405167019688381
7p8k_seed-4821021_sample-2model,82.90304188,0.88,0.79,0.76,-1.133496754,-2362.59375,0.969903478,0.204208522,96.54249981,0.741,0.14709698,54.545,0.358689815,1347.114,-2.0086998657289024
6q76_seed-4553996_sample-1model,94.76012048,0.91,0.91,0.92,-2.391375109,-1644.589844,0.946326131,0.288994466,97.34868843,0.705,0.160507428,38.105,0.358741164,479.924,-3.878116568293653
6zbk_seed-9497952_sample-3model,92.69070195,0.91,0.9,0.92,-2.620206844,-2788.86499,0.962162749,0.251686965,93.54526837,0.712,0.160778728,64.376,0.35874179,946.429,-4.700265075638519
7p8k_seed-7319590_sample-2model,83.48870683,0.89,0.81,0.77,-1.144895517,-2354.276367,0.971097331,0.222092246,96.74348036,0.745,0.151032377,55.25,0.358756393,1307.868,-2.0264133468980914
7p8k_seed-4271867_sample-2model,83.35699486,0.89,0.8,0.77,-1.175570481,-2249.475586,0.966075765,-0.03940479,96.66861701,0.745,0.147898269,53.492,0.358796,1288.9,-2.0859721773652873
6q76_seed-1661761_sample-4model,94.68910102,0.91,0.91,0.92,-2.339837173,-1717.376343,0.940702838,-0.091159993,97.48201027,0.706,0.152470236,35.078,0.35880819,468.304,-3.7545932634114383
6zbk_seed-8549438_sample-2model,92.73814485,0.91,0.9,0.92,-2.642208136,-2681.290283,0.952109805,0.10484983,93.53504949,0.699,0.170262106,58.941,0.358810633,911.082,-4.752820786845848
7nlj_seed-44925_sample-3model,93.31811053,0.9,0.9,0.92,-2.936592479,-2069.986328,0.908363861,-0.070579519,96.84687394,0.743,0.139748697,48.817,0.358829379,1045.13,-5.325100306848521
6q76_seed-2232659_sample-3model,95.06877665,0.91,0.91,0.92,-2.403517998,-1601.65686,0.95490326,-0.249799157,97.06771419,0.704,0.151663057,36.88,0.358866185,482.988,-3.889487549210796
7p8k_seed-7541423_sample-2model,84.03974284,0.9,0.81,0.77,-1.105476007,-2052.180176,0.970659605,-0.023957364,97.09898203,0.735,0.140043828,54.514,0.358874023,1276.586,-1.9941249340522011
6q76_seed-2726442_sample-2model,94.99963855,0.92,0.91,0.92,-2.381567043,-1678.452759,0.951080329,-0.162347975,97.14388025,0.7,0.145396839,39.191,0.358881116,1007.325,-3.8715764007760387
7p8k_seed-4381233_sample-1model,83.28204262,0.88,0.79,0.76,-1.11237409,-2250.357666,0.975792856,0.238188934,96.91543793,0.75,0.146080537,54.874,0.358903766,1361.635,-1.9609483113877366
7p8k_seed-2367127_sample-3model,82.93844967,0.88,0.79,0.76,-1.12509335,-2093.069336,0.965335132,-0.0190677,96.52959012,0.757,0.147700471,54.483,0.3589091,1352.974,-2.0017939606755317
7p8k_seed-9758665_sample-4model,83.86850845,0.89,0.81,0.77,-1.13171229,-2115.167236,0.970427571,0.204199148,96.7978275,0.755,0.138937309,54.023,0.358960688,1284.748,-2.0323440770082963
6zbk_seed-3097929_sample-3model,92.7311922,0.91,0.9,0.92,-2.608670505,-2756.031982,0.900727982,-0.145831141,91.24730415,0.678,0.172023716,57.332,0.358964354,936.656,-4.724588566289851
7p8k_seed-9719344_sample-4model,82.91436444,0.88,0.79,0.76,-1.210160216,-2515.811523,0.962321437,0.175214246,96.52961169,0.765,0.143670254,56.667,0.359000504,1378.163,-2.128606803679581
7n10_seed-5385502_sample-3model,91.4221,0.87,0.87,0.88,-2.391685919,-1861.912842,0.944190037,0.064649942,95.71804753,0.688,0.128333242,28.459,0.359014153,1473.139,-4.4744122290699835
6zbk_seed-9690929_sample-2model,92.74860724,0.91,0.91,0.92,-2.663415794,-2659.305664,0.966540406,0.067681414,93.48977724,0.706,0.160386296,66.801,0.359016955,929.16,-4.806234270846981
7n10_seed-3915180_sample-2model,91.24706364,0.87,0.86,0.88,-2.498422139,-1952.541138,0.935386754,0.309813641,95.38125974,0.706,0.131381678,26.751,0.359023571,1378.612,-4.718324295779208
6zbk_seed-7889442_sample-1model,92.84450139,0.91,0.9,0.92,-2.64282091,-2644.023926,0.962691585,0.275665418,91.61243787,0.687,0.162910622,65.743,0.359035641,985.899,-4.79647674391307
6q76_seed-9690929_sample-1model,94.48693234,0.9,0.9,0.91,-2.375034852,-1613.362427,0.937631928,-0.130566782,97.20875722,0.686,0.162847449,37.828,0.359040111,463.087,-3.851115974158141
6q76_seed-8331081_sample-0model,94.8246988,0.91,0.91,0.92,-2.404420628,-1693.799072,0.961565931,0.16723324,96.05198067,0.678,0.130020378,37.786,0.359054446,1032.433,-3.8915388887483697
7p8k_seed-3226718_sample-3model,82.73647318,0.88,0.78,0.76,-1.161631215,-2381.18335,0.971685606,0.305957331,96.548261,0.755,0.142506927,59.928,0.35908848,1391.039,-2.0570764103571704
7nlj_seed-614460_sample-1model,93.07467513,0.9,0.9,0.91,-2.945111202,-1951.006226,0.907876227,0.072159774,96.46223383,0.724,0.150284841,49.644,0.359112173,1043.13,-5.3437841073727235
7p8k_seed-2232659_sample-2model,83.24051433,0.88,0.79,0.76,-1.173268279,-2329.388916,0.969697241,0.24623013,96.85495651,0.728,0.147418616,54.59,0.35912168,1341.932,-2.0496807324302027
6zbk_seed-48323_sample-4model,92.38677437,0.9,0.9,0.91,-2.626525347,-2735.780273,0.956861611,0.566070312,93.57622518,0.7,0.160836695,69.472,0.359168351,940.399,-4.735023353846433
6q76_seed-2889889_sample-3model,94.71287303,0.91,0.91,0.91,-2.366132908,-1694.745361,0.94466671,0.135794039,96.77497313,0.685,0.145414911,37.954,0.359226257,1051.193,-3.8314414450394283
7n10_seed-3722711_sample-3model,90.98594545,0.88,0.87,0.89,-2.372428859,-1863.792725,0.926727935,-0.010588708,96.05988318,0.701,0.13257703,29.427,0.35924083,677.271,-4.475889125401253
7p8k_seed-4427077_sample-2model,83.65872153,0.89,0.81,0.77,-1.151482723,-2306.989502,0.969356142,0.003017882,96.88326055,0.741,0.147597379,54.167,0.359241635,1324.275,-2.027519819406705
6q76_seed-3097929_sample-3model,94.80417053,0.91,0.91,0.92,-2.393508027,-1598.321411,0.952096516,-0.219413008,96.96044384,0.689,0.147928038,37.701,0.359250933,1000.771,-3.8898246716516844
6zbk_seed-9134516_sample-4model,92.37218384,0.91,0.9,0.91,-2.615646997,-2665.81665,0.963910029,0.42305115,93.43396802,0.686,0.169026743,66.467,0.359256208,923.633,-4.707355713990064
7p8k_seed-896766_sample-1model,83.57786187,0.89,0.8,0.76,-1.109473052,-2319.97583,0.959963688,0.075642689,96.90314641,0.76,0.14819713,56.923,0.359272808,1388.404,-1.9341234035770127
6zbk_seed-2962710_sample-2model,92.81102507,0.91,0.91,0.92,-2.636402933,-2737.729248,0.955136719,0.304297752,93.50078849,0.7,0.170166963,64.22,0.359313995,924.422,-4.759134118901553
7p8k_seed-3576985_sample-1model,83.0983615,0.89,0.8,0.76,-1.116938826,-2417.291016,0.968851828,0.224284672,96.38464321,0.779,0.1472603,52.838,0.35935092,1332.176,-1.9539967210255955
6q76_seed-3299573_sample-2model,95.16785913,0.92,0.91,0.92,-2.395705917,-1653.885254,0.971901967,0.050107867,96.78281164,0.692,0.151273507,38.304,0.359385788,1012.031,-3.8633747939264573
7nlj_seed-8574094_sample-4model,93.04057506,0.9,0.89,0.91,-2.963380213,-1976.72998,0.890669713,0.027855882,97.4081265,0.701,0.137764572,53.916,0.359410346,1072.82,-5.379445860509893
7p8k_seed-4626543_sample-1model,83.29422483,0.89,0.8,0.77,-1.132399278,-2379.26416,0.964732477,0.239111549,96.80107113,0.76,0.147056459,59.077,0.359424829,1352.573,-1.9935675524718515
7p8k_seed-981308_sample-1model,83.36141073,0.89,0.8,0.76,-1.163400399,-2286.593994,0.967938495,0.267258554,96.61905821,0.76,0.143508516,54.106,0.359432489,1330.584,-2.069458620657504
7n10_seed-2962710_sample-4model,91.16137273,0.89,0.87,0.89,-2.349900486,-1966.156616,0.940843551,-0.235479534,96.2811718,0.734,0.136162481,27.57,0.359442592,1292.031,-4.400655275728141
7p8k_seed-3274062_sample-3model,82.75260838,0.87,0.78,0.76,-1.121301696,-2390.586426,0.96892941,0.204199148,96.68515571,0.769,0.150068752,55.985,0.359461159,1328.295,-1.9999541643799752
7n10_seed-3942073_sample-1model,91.0571,0.86,0.86,0.88,-2.435118676,-1762.348267,0.949781832,0.165189573,95.80168664,0.677,0.134503906,28.022,0.359495074,1469.823,-4.576684071545367
6q76_seed-1485043_sample-3model,94.49826691,0.9,0.9,0.91,-2.381456659,-1689.79834,0.943424077,0.08743908,97.22499993,0.696,0.156938029,38.505,0.359536052,476.925,-3.8756327517771165
7p8k_seed-1661761_sample-2model,83.19728876,0.89,0.8,0.76,-1.106723045,-2398.878662,0.976001018,0.251463126,96.55879317,0.729,0.146135875,57.317,0.359544337,1352.577,-1.9491728103132129
6zbk_seed-4381233_sample-0model,92.75743733,0.91,0.91,0.92,-2.639871156,-2541.641113,0.957315677,0.144837737,93.74967501,0.684,0.153951115,69.544,0.359611094,917.044,-4.764513075339071
6zbk_seed-475010_sample-1model,92.60119777,0.91,0.91,0.92,-2.611282222,-2741.481934,0.958702139,0.017773093,93.32996843,0.699,0.163912229,66.52,0.359663397,934.022,-4.691461905886374
6q76_seed-565733_sample-3model,94.74984245,0.91,0.91,0.92,-2.349295226,-1683.467163,0.961305192,-0.125022974,96.21536811,0.69,0.151530137,37.573,0.359667927,501.709,-3.8126434861779748
7n10_seed-3576985_sample-3model,90.51174545,0.86,0.85,0.88,-2.428856805,-1794.678711,0.951080532,0.210358807,95.16141747,0.71,0.138942443,32.876,0.359668225,1344.459,-4.5543061564325376
6q76_seed-9342694_sample-0model,94.92270621,0.91,0.91,0.92,-2.400387437,-1633.701416,0.966147693,0.030290334,96.7669309,0.705,0.150898616,38.486,0.359689921,483.836,-3.8713414057829967
7n10_seed-3565520_sample-4model,90.85322727,0.89,0.86,0.88,-2.325529357,-1650.375854,0.917822223,-0.280940631,95.60252159,0.689,0.127753512,27.832,0.359707832,1343.562,-4.378980436727886
7p8k_seed-7969324_sample-4model,83.55838354,0.9,0.8,0.77,-1.183204622,-2230.347412,0.971676678,-0.040311822,96.56692381,0.759,0.147172966,54.375,0.359711707,1316.597,-2.114156821495811
6q76_seed-52377_sample-2model,94.64824838,0.91,0.9,0.91,-2.326879682,-1582.930664,0.944194922,-0.092276037,97.36478068,0.704,0.150602227,39.339,0.359711736,472.91,-3.76010554515038
7p8k_seed-896766_sample-3model,83.6795665,0.88,0.8,0.77,-1.158558283,-2202.035645,0.970444539,-0.152466233,97.47203665,0.73,0.151747343,54.227,0.359787971,1310.134,-2.069441553708442
6pnq_seed-8814418_sample-3model,83.1178663,0.89,0.88,0.84,-2.634821742,-4720.286621,0.862022497,0.185508179,84.44468854,0.735,0.118456239,109.516,0.359793454,1468.83,-4.193116827871638
7p8k_seed-7115957_sample-1model,82.93262307,0.88,0.8,0.76,-1.178867316,-2455.501709,0.967889997,0.310777866,96.22821379,0.755,0.154353613,55.677,0.359800488,1380.675,-2.077421878707554
7p8k_seed-44925_sample-3model,83.02592212,0.89,0.8,0.76,-1.133502631,-2206.152832,0.969522457,0.108602302,96.50458754,0.767,0.150102277,55.351,0.359802991,1316.493,-2.0173306773719473
6pnq_seed-6639928_sample-2model,81.88333218,0.87,0.86,0.83,-2.633039669,-4990.829102,0.844231784,0.247856588,81.60799435,0.731,0.127858435,104.144,0.359943569,3089.168,-4.220387801202587
7n10_seed-1020037_sample-3model,91.04548182,0.88,0.85,0.88,-2.324618552,-1909.077148,0.937046639,-0.256738933,95.50210603,0.687,0.132161344,28.673,0.359951526,539.851,-4.366448083728795
6zbk_seed-36904_sample-3model,92.65511978,0.91,0.9,0.92,-2.611587532,-2709.446777,0.900021675,0.125494176,93.13941621,0.684,0.17364505,66.674,0.360135198,917.354,-4.711866618101069
7p8k_seed-279716_sample-1model,83.15246143,0.89,0.8,0.77,-1.098171255,-2218.22998,0.970052628,-0.069149496,96.58949921,0.746,0.145117804,52.604,0.360149741,1323.171,-1.9307976379786538
6zbk_seed-1903384_sample-4model,92.62329805,0.91,0.9,0.92,-2.644086505,-2672.491943,0.963382468,0.011106694,93.43880169,0.698,0.154718908,63.207,0.36016342,935.27,-4.76907747847514
7n10_seed-7884671_sample-3model,91.18125455,0.87,0.86,0.88,-2.403484811,-1892.859131,0.932083457,-0.323000084,95.73710949,0.708,0.12520129,29.412,0.36024034,1409.034,-4.556465459247785
7n10_seed-8614365_sample-0model,90.18269091,0.88,0.85,0.87,-2.41417382,-1748.241821,0.957706073,0.093248284,93.53297689,0.693,0.135250516,30.96,0.360261798,1351.89,-4.549825962533769
7n10_seed-3877708_sample-0model,91.4277,0.87,0.86,0.89,-2.447950883,-1692.311646,0.941975859,-0.037440905,96.1262056,0.679,0.134000626,33.091,0.360292166,1376.336,-4.641158711483524
7p8k_seed-4553996_sample-2model,83.44223365,0.89,0.8,0.77,-1.120375233,-2363.9021,0.968002081,0.303202547,97.04815747,0.752,0.148643179,56.117,0.360329628,1334.564,-1.9739008422359001
7p8k_seed-62687_sample-0model,83.34292432,0.89,0.81,0.77,-1.124762785,-2394.543457,0.969565858,0.163834581,96.69162285,0.738,0.14193897,53.537,0.360329807,1389.2,-1.983548906483112
7p8k_seed-592774_sample-3model,83.37195445,0.89,0.8,0.77,-1.158675817,-2211.882813,0.971184985,0.099100009,96.6816592,0.764,0.143866846,53.914,0.360330284,1329.828,-2.0604753002006984
6q76_seed-3222937_sample-4model,94.68408712,0.91,0.9,0.91,-2.356342307,-1603.9198,0.963440942,0.154116366,96.39182809,0.67,0.143820691,36.99,0.360362291,492.255,-3.8066505727082385
7p8k_seed-4271867_sample-0model,82.67734019,0.89,0.8,0.76,-1.117634922,-2413.788574,0.960079407,0.063017688,96.60865466,0.765,0.15075361,58.257,0.360363424,1362.72,-1.9613526454492598
7p8k_seed-8814418_sample-4model,83.84572373,0.9,0.81,0.77,-1.153455828,-2277.525879,0.958415938,0.07216213,96.14986336,0.764,0.151563705,56.518,0.36037153,1338.775,-2.055934624527123
7p8k_seed-7051059_sample-2model,83.24542983,0.89,0.8,0.76,-1.123112899,-2267.682129,0.967616392,-0.094106866,96.32349578,0.751,0.144129011,54.071,0.360390425,1302.767,-1.974426865031794
7p8k_seed-6142784_sample-1model,83.28460691,0.87,0.79,0.76,-1.161724067,-2178.939941,0.968418136,0.10390856,96.84954786,0.77,0.15065927,54.343,0.360455245,1300.519,-2.0821559104259935
7p8k_seed-1864551_sample-2model,83.54379868,0.89,0.8,0.76,-1.112623851,-2199.835205,0.967487354,-0.094106866,96.50079677,0.746,0.145218166,53.51,0.360463351,1365.013,-1.9627336113886247
6q76_seed-4427077_sample-0model,95.10689527,0.91,0.91,0.92,-2.351070445,-1670.725708,0.9573589,-0.221538129,97.09608472,0.708,0.14726839,36.496,0.360482246,1015.39,-3.771110127809851
